ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,State,Road_Condition,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Junction,Railway,Roundabout,Station,Stop,Traffic_Signal,Sunrise_Sunset
A-2795,3,2016-04-11 16:58:00,2016-04-11 18:10:46.707982,46.813112,-121.070738,0.15,Tacoma,WA,Highway,65.1,56.0,7.5,7.7,0.0,Fair,False,False,False,False,False,False,False,False,True,Day
A-2796,2,2022-10-01 16:04:00,2022-10-01 16:10:17.157285,36.111748,-120.592706,0.25,San Diego,CA,Interstate,63.4,94.0,15.0,4.8,0.0,Fog,False,False,False,False,False,False,False,False,False,Day
A-2797,3,2016-03-04 14:04:00,2016-03-04 14:46:22.288663,29.472416,-99.489979,0.38,Austin,TX,Interstate,55.4,100.0,10.9,6.3,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,Day
A-2798,3,2022-01-29 15:43:00,2022-01-29 16:39:23.261820,42.449093,-83.413606,0.48,Cincinnati,OH,Interstate,78.7,79.0,8.0,12.3,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Day
A-2799,3,2018-04-15 18:16:00,2018-04-15 18:41:43.125532,29.282102,-80.746879,0.21,Orlando,FL,Highway,47.0,59.0,9.4,13.9,0.3,Heavy Rain,False,False,False,False,False,False,False,False,False,Day
A-2800,3,2022-02-25 08:56:00,2022-02-25 09:32:09.340916,28.945555,-81.779831,0.03,Miami,FL,Highway,71.0,45.0,9.0,4.3,0.0,Cloudy,False,True,False,False,False,False,False,False,True,Day
A-2801,4,2020-08-09 06:32:00,2020-08-09 07:51:29.704662,31.231924,-84.439642,0.29,Augusta,GA,Rural Road,69.9,60.0,8.1,12.2,0.0,Fog,False,False,True,False,False,False,False,False,False,Day
A-2802,2,2018-10-08 16:02:00,2018-10-08 16:37:23.060830,35.399283,-76.801665,1.35,Durham,NC,Highway,80.9,43.0,13.6,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2803,2,2020-05-08 07:15:00,2020-05-08 08:27:58.634737,35.260956,-78.986786,0.27,Richmond,VA,Interstate,60.9,60.0,11.9,13.4,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2804,3,2017-01-31 11:59:00,2017-01-31 13:03:07.798005,40.580673,-84.690284,0.12,Cincinnati,OH,Urban Road,51.1,34.0,5.7,6.2,0.0,Fair,False,False,False,False,False,False,False,False,True,Day
A-2805,3,2017-05-12 16:07:00,2017-05-12 16:31:58.790884,36.600323,-78.548845,0.03,Raleigh,NC,Interstate,51.3,76.0,6.6,7.9,0.0,Light Rain,True,False,False,False,False,False,False,False,False,Day
A-2806,3,2022-07-11 08:02:00,2022-07-11 08:55:41.015552,33.177082,-82.186548,1.1,Atlanta,GA,Rural Road,46.3,48.0,6.4,11.6,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Day
A-2807,3,2019-10-05 15:42:00,2019-10-05 17:25:17.922389,39.776197,-87.574178,0.35,Rockford,IL,Rural Road,93.9,78.0,10.1,3.8,0.0,Fair,False,True,False,False,False,False,False,False,False,Day
A-2808,2,2017-12-28 13:16:00,2017-12-28 14:44:27.514669,40.489823,-81.274408,0.09,Cincinnati,OH,Urban Road,65.2,62.0,11.1,17.3,0.0,Fair,False,False,False,True,False,False,False,False,False,Day
A-2809,2,2018-05-08 18:50:00,2018-05-08 19:06:49.020380,30.312582,-99.103127,0.16,Houston,TX,Highway,65.9,61.0,12.2,2.1,0.02,Rain,False,False,False,False,False,False,False,False,False,Day
A-2810,2,2019-07-24 12:33:00,2019-07-24 12:59:51.523125,42.897182,-74.278587,0.02,Albany,NY,Interstate,65.6,100.0,8.4,13.9,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2811,2,2021-04-17 14:32:00,2021-04-17 14:51:14.614144,35.969825,-79.487923,0.51,Durham,NC,Urban Road,90.1,60.0,9.2,11.1,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2812,2,2021-11-01 16:01:00,2021-11-01 16:16:13.974631,48.621335,-123.249538,0.18,Seattle,WA,Interstate,66.6,60.0,7.8,10.1,0.0,Fair,False,False,True,False,False,False,False,False,False,Day
A-2813,3,2018-07-16 09:26:00,2018-07-16 09:50:04.600688,27.79398,-83.74305,0.61,Miami,FL,Interstate,52.8,45.0,9.4,7.3,0.08,Rain,False,False,True,False,False,False,False,False,False,Day
A-2814,2,2016-04-24 06:29:00,2016-04-24 07:13:32.842175,36.778184,-120.750798,0.53,Los Angeles,CA,Interstate,100.0,69.0,10.5,14.3,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2815,3,2018-08-31 19:32:00,2018-08-31 19:47:14.466370,37.79088,-119.166602,0.26,Sacramento,CA,Rural Road,53.8,59.0,10.8,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,Night
A-2816,2,2016-05-19 10:26:00,2016-05-19 10:54:35.693106,34.654242,-79.416367,0.55,Raleigh,NC,Urban Road,55.2,62.0,6.9,8.6,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Day
A-2817,2,2018-12-16 08:57:00,2018-12-16 09:53:22.554715,30.104428,-100.825766,0.51,San Antonio,TX,Urban Road,53.9,95.0,11.0,6.2,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-2818,3,2019-07-23 16:44:00,2019-07-23 17:10:22.650481,39.986607,-88.625309,0.18,Rockford,IL,Rural Road,51.0,60.0,10.0,15.9,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-2819,3,2018-01-16 09:54:00,2018-01-16 10:59:38.021867,40.787942,-84.375919,0.02,Cleveland,OH,Interstate,89.0,72.0,6.7,6.5,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-2820,2,2023-02-10 07:21:00,2023-02-10 08:53:37.547638,38.052452,-119.984114,0.03,Sacramento,CA,Highway,53.5,18.0,7.5,10.5,0.0,Cloudy,False,False,False,False,False,False,False,False,True,Day
A-2821,2,2016-06-24 07:34:00,2016-06-24 08:33:06.769289,30.091411,-101.022773,0.37,San Antonio,TX,Highway,83.0,41.0,11.7,13.0,0.0,Fair,False,False,False,True,False,False,False,False,False,Day
A-2822,2,2018-06-19 18:07:00,2018-06-19 18:21:52.012330,36.176629,-120.400016,0.04,Sacramento,CA,Urban Road,107.6,60.0,5.6,1.2,0.0,Fair,False,True,False,False,False,False,False,True,False,Day
A-2823,2,2018-07-03 08:09:00,2018-07-03 09:01:35.019674,36.66279,-117.451639,0.57,Los Angeles,CA,Interstate,49.0,53.0,3.7,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-2824,2,2020-05-08 18:36:00,2020-05-08 18:55:37.255701,34.383258,-111.016844,0.4,Phoenix,AZ,Urban Road,32.5,56.0,6.7,20.5,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2825,2,2018-08-08 18:52:00,2018-08-08 19:10:25.207263,29.527834,-80.121721,0.06,Orlando,FL,Interstate,55.9,72.0,11.2,11.6,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-2826,3,2018-07-17 10:22:00,2018-07-17 11:08:02.330973,31.472389,-100.304249,0.2,Houston,TX,Urban Road,54.4,84.0,5.4,11.3,0.0,Fair,False,False,True,False,False,False,False,False,True,Day
A-2827,2,2019-09-02 16:56:00,2019-09-02 17:35:37.952283,27.897253,-79.892685,0.54,Jacksonville,FL,Urban Road,56.9,40.0,8.5,12.5,0.0,Light Rain,False,False,False,True,False,False,False,False,False,Day
A-2828,4,2021-10-07 19:15:00,2021-10-07 19:39:29.744431,35.040563,-81.302997,0.61,Charlotte,NC,Highway,68.4,67.0,11.1,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,Night
A-2829,2,2018-03-25 15:09:00,2018-03-25 16:45:27.301657,40.62701,-83.866654,0.01,Cleveland,OH,Interstate,44.9,76.0,5.5,8.2,0.1,Heavy Rain,False,False,False,False,False,False,False,False,False,Day
A-2830,3,2021-10-03 08:26:00,2021-10-03 08:42:27.325222,36.360764,-81.471224,0.39,Durham,NC,Interstate,67.8,66.0,9.9,5.1,0.0,Mostly Cloudy,False,False,False,False,False,False,False,True,True,Day
A-2831,4,2020-07-31 11:08:00,2020-07-31 12:11:25.182820,48.191383,-120.954354,0.14,Tacoma,WA,Rural Road,36.1,84.0,11.4,7.2,0.0,Light Rain,False,False,False,False,False,False,False,False,True,Day
A-2832,2,2021-12-15 02:39:00,2021-12-15 02:46:11.723672,40.445545,-81.59974,0.59,Cincinnati,OH,Interstate,84.0,43.0,8.4,13.3,0.0,Fair,False,False,False,False,False,False,False,False,False,Night
A-2833,2,2019-01-16 12:41:00,2019-01-16 14:01:28.518842,39.625265,-82.013347,0.21,Cincinnati,OH,Interstate,49.2,66.0,10.8,12.5,0.0,Snow,False,False,False,True,False,False,False,False,True,Day
A-2834,2,2016-10-30 11:25:00,2016-10-30 13:00:00.848414,41.110323,-78.112244,0.69,Allentown,PA,Interstate,77.0,31.0,7.9,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,Day
A-2835,3,2016-09-10 21:52:00,2016-09-10 22:33:11.034685,28.572177,-82.27784,0.85,Orlando,FL,Highway,61.8,73.0,13.3,6.5,0.0,Snow,False,False,False,False,False,False,False,False,False,Night
A-2836,2,2021-04-12 21:50:00,2021-04-13 00:11:24.233925,32.56121,-111.432002,0.08,Tucson,AZ,Interstate,68.3,81.0,8.4,6.7,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Night
A-2837,3,2016-06-02 15:29:00,2016-06-02 17:17:29.050657,38.293247,-90.658492,0.88,Rockford,IL,Urban Road,83.4,61.0,10.7,19.1,0.0,Fair,False,False,False,False,False,False,False,True,False,Day
A-2838,2,2022-09-04 16:27:00,2022-09-04 18:27:30.043376,31.115495,-100.582296,0.54,Dallas,TX,Interstate,65.0,40.0,8.3,3.3,0.01,Heavy Rain,False,False,False,True,False,False,False,False,False,Day
A-2839,2,2017-01-05 16:18:00,2017-01-05 17:40:07.491816,29.693457,-98.119816,0.05,Austin,TX,Urban Road,67.9,43.0,9.5,0.6,0.0,Fair,True,False,False,False,False,True,False,False,False,Day
A-2840,2,2019-12-13 20:54:00,2019-12-13 21:47:45.364064,37.589434,-79.263678,0.15,Virginia Beach,VA,Highway,55.2,52.0,9.4,9.3,0.0,Fair,False,False,False,False,False,False,False,False,False,Night
A-2841,2,2016-12-04 10:54:00,2016-12-04 11:01:54.617855,31.513631,-100.237433,0.29,Dallas,TX,Highway,50.9,63.0,4.6,9.2,0.0,Mostly Cloudy,False,False,False,True,False,False,False,False,False,Day
A-2842,3,2020-08-10 19:26:00,2020-08-10 20:04:33.342422,45.902526,-119.657945,0.05,Tacoma,WA,Urban Road,60.2,40.0,5.1,2.7,0.0,Thunderstorm,False,False,False,False,False,False,False,False,True,Night
A-2843,2,2021-07-14 16:37:00,2021-07-14 17:10:14.161615,37.734553,-120.876752,0.04,Los Angeles,CA,Interstate,112.3,100.0,5.8,11.9,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2844,2,2020-08-09 08:42:00,2020-08-09 09:23:09.663135,31.463108,-99.159896,0.18,Dallas,TX,Highway,39.2,74.0,2.1,11.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-2845,2,2017-12-22 12:04:00,2017-12-22 13:22:34.620747,40.49843,-76.449465,0.01,Pittsburgh,PA,Urban Road,43.9,79.0,9.4,5.9,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2846,3,2019-07-25 20:47:00,2019-07-25 21:57:35.501495,40.224846,-89.26587,0.14,Chicago,IL,Urban Road,91.9,67.0,8.2,5.3,0.09,Rain,False,False,True,True,False,False,False,False,False,Night
A-2847,2,2020-04-18 14:16:00,2020-04-18 14:30:59.692118,42.246675,-75.897814,0.03,Rochester,NY,Interstate,71.7,53.0,7.4,14.8,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2848,2,2021-08-02 12:15:00,2021-08-02 12:48:32.040621,31.574612,-98.419843,0.48,Austin,TX,Highway,37.4,69.0,6.2,12.1,0.0,Mostly Cloudy,True,False,False,True,False,False,False,False,False,Day
A-2849,3,2016-01-18 12:37:00,2016-01-18 13:52:29.984186,29.525023,-100.112122,0.18,Houston,TX,Highway,120.3,17.0,11.1,6.5,0.01,Heavy Rain,True,False,False,True,False,False,False,False,False,Day
A-2850,3,2016-12-24 17:47:00,2016-12-24 18:32:29.756018,36.859907,-119.093008,0.05,San Diego,CA,Interstate,89.6,54.0,10.5,16.3,0.0,Cloudy,False,False,False,False,False,False,False,False,True,Day
A-2851,2,2018-10-20 21:26:00,2018-10-20 22:08:06.654881,28.144422,-82.019841,0.15,Jacksonville,FL,Urban Road,32.5,52.0,9.9,11.9,0.0,Fair,False,False,False,False,False,False,False,False,False,Night
A-2852,2,2018-04-22 22:42:00,2018-04-23 00:11:45.399873,38.381722,-79.237207,0.18,Virginia Beach,VA,Urban Road,70.7,71.0,9.6,10.5,0.0,Fair,False,False,False,False,False,False,False,False,True,Night
A-2853,3,2016-06-20 16:20:00,2016-06-20 17:57:59.267193,31.761302,-81.828539,0.04,Atlanta,GA,Urban Road,67.0,33.0,11.6,13.3,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2854,2,2018-01-27 18:23:00,2018-01-27 18:55:48.798048,34.157589,-81.83096,0.3,Raleigh,NC,Urban Road,55.6,79.0,11.0,1.7,0.0,Cloudy,False,False,False,False,False,False,False,False,True,Day
A-2855,3,2021-02-12 16:57:00,2021-02-12 18:26:00.283258,36.469423,-118.618174,0.33,San Diego,CA,Interstate,75.3,83.0,10.7,7.4,0.0,Fair,False,False,False,True,False,False,False,False,False,Day
A-2856,3,2020-04-12 19:38:00,2020-04-12 20:03:05.756371,49.207976,-122.728034,0.14,Spokane,WA,Rural Road,76.0,51.0,10.1,4.4,0.0,Fair,True,False,False,False,False,False,False,False,True,Night
A-2857,2,2022-04-20 19:28:00,2022-04-20 19:47:05.160784,38.42874,-120.458709,0.09,Los Angeles,CA,Interstate,71.9,23.0,10.2,6.8,0.0,Fair,False,False,False,False,False,False,False,False,False,Night
A-2858,2,2019-03-20 11:54:00,2019-03-20 12:16:58.712672,27.515488,-80.909845,0.26,Miami,FL,Interstate,59.7,23.0,12.5,17.0,0.0,Fair,False,False,False,True,False,False,False,False,False,Day
A-2859,2,2019-03-02 17:39:00,2019-03-02 17:51:17.536163,26.470485,-79.780872,0.27,Orlando,FL,Interstate,77.6,56.0,9.8,9.6,0.0,Fair,False,False,True,False,False,False,False,False,False,Day
A-2860,3,2019-09-10 21:05:00,2019-09-10 21:31:20.713692,36.786434,-120.261934,0.93,San Diego,CA,Rural Road,46.3,13.0,6.7,3.5,0.0,Fair,False,False,False,False,False,False,False,True,False,Night
A-2861,3,2017-08-11 13:20:00,2017-08-11 14:30:15.631990,31.31448,-101.433791,0.45,San Antonio,TX,Highway,73.1,67.0,8.4,14.4,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2862,3,2018-11-01 14:02:00,2018-11-01 14:47:14.109572,28.588387,-82.144325,0.28,Jacksonville,FL,Urban Road,54.6,73.0,9.4,3.7,0.0,Fair,False,False,True,False,False,False,False,False,False,Day
A-2863,3,2016-12-25 19:28:00,2016-12-25 20:12:08.994712,37.466605,-119.285802,0.06,San Diego,CA,Interstate,80.7,50.0,9.4,13.6,0.0,Fair,True,False,False,False,False,False,False,False,False,Night
A-2864,4,2021-04-09 13:00:00,2021-04-09 13:50:35.564790,39.895037,-89.413695,0.15,Springfield,IL,Interstate,107.5,65.0,10.3,2.7,0.0,Cloudy,False,False,False,False,False,False,True,False,False,Day
A-2865,4,2017-10-12 03:18:00,2017-10-12 04:48:29.457001,48.20324,-119.667775,0.37,Tacoma,WA,Rural Road,51.1,29.0,9.7,8.4,0.02,Heavy Rain,False,False,False,False,False,False,False,False,True,Night
A-2866,4,2016-05-10 17:29:00,2016-05-10 17:52:45.506072,27.984398,-79.647354,0.17,Jacksonville,FL,Rural Road,47.9,36.0,8.3,4.2,0.0,Cloudy,False,False,False,True,False,False,False,False,False,Day
A-2867,4,2019-04-01 16:17:00,2019-04-01 16:27:37.609607,28.157547,-83.434656,0.41,Tampa,FL,Highway,44.8,59.0,8.1,4.9,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-2868,2,2018-03-22 08:37:00,2018-03-22 09:25:06.094910,38.663743,-80.830449,0.19,Cleveland,OH,Urban Road,60.1,83.0,11.4,9.3,0.0,Fair,False,False,False,True,False,True,False,False,True,Day
A-2869,2,2019-06-16 22:16:00,2019-06-16 23:24:49.408137,41.670203,-77.849796,0.46,Allentown,PA,Interstate,72.9,87.0,12.4,10.5,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Night
A-2870,2,2021-07-20 01:46:00,2021-07-20 02:44:02.416688,37.370611,-120.053619,0.23,San Jose,CA,Highway,61.9,66.0,9.5,2.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,True,False,Night
A-2871,3,2021-07-27 07:01:00,2021-07-27 07:25:40.167976,35.869444,-75.761249,0.38,Arlington,VA,Rural Road,59.3,59.0,4.6,9.4,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2872,2,2022-12-17 17:43:00,2022-12-17 18:11:57.852953,38.925758,-82.039616,0.04,Columbus,OH,Interstate,55.5,61.0,11.3,15.4,0.0,Fair,False,False,False,False,False,False,False,False,True,Day
A-2873,2,2022-04-28 05:45:00,2022-04-28 07:05:18.384471,41.406497,-83.337992,0.28,Columbus,OH,Highway,73.6,87.0,10.7,3.7,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Night
A-2874,3,2017-04-24 14:12:00,2017-04-24 15:16:18.178781,36.558588,-119.564742,0.12,Sacramento,CA,Urban Road,90.9,81.0,10.2,10.9,0.0,Fair,False,False,False,True,False,False,False,True,False,Day
A-2875,2,2021-08-04 18:18:00,2021-08-04 18:40:02.300893,40.442847,-91.423854,0.11,Chicago,IL,Urban Road,86.3,51.0,9.6,12.1,0.19,Heavy Rain,False,False,False,False,False,False,False,True,False,Day
A-2876,3,2022-02-19 18:22:00,2022-02-19 18:41:25.489207,35.125486,-79.842039,0.03,Durham,NC,Rural Road,62.7,40.0,11.8,9.3,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2877,3,2023-01-06 15:57:00,2023-01-06 17:06:29.827946,41.479117,-77.407308,0.29,Allentown,PA,Urban Road,28.5,86.0,12.4,7.7,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Day
A-2878,2,2022-10-22 15:00:00,2022-10-22 17:15:32.978542,31.324433,-98.817423,0.08,Houston,TX,Interstate,91.6,74.0,6.6,8.3,0.0,Snow,False,False,False,False,False,False,False,False,False,Day
A-2879,2,2019-05-20 16:04:00,2019-05-20 16:34:10.457272,40.723037,-77.668318,0.32,Allentown,PA,Interstate,88.4,27.0,7.3,6.9,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Day
A-2880,3,2019-12-15 20:41:00,2019-12-15 21:03:44.243583,31.365493,-101.518913,0.45,Austin,TX,Interstate,75.1,54.0,10.2,3.1,0.0,Fair,False,False,False,False,False,False,False,False,False,Night
A-2881,2,2016-01-12 11:21:00,2016-01-12 12:03:05.737259,34.795697,-112.456411,0.08,Tucson,AZ,Urban Road,78.0,35.0,10.6,1.7,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-2882,2,2016-06-02 14:10:00,2016-06-02 14:30:44.588886,29.347522,-81.956543,0.72,Miami,FL,Interstate,61.5,38.0,8.3,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-2883,3,2021-08-25 06:22:00,2021-08-25 07:59:11.259434,47.239091,-120.900706,0.01,Spokane,WA,Urban Road,53.0,55.0,5.3,8.2,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2884,2,2017-06-06 12:25:00,2017-06-06 13:31:18.520812,46.450803,-120.333228,0.69,Seattle,WA,Interstate,66.3,40.0,8.7,7.0,0.01,Rain,False,False,False,False,False,True,False,False,False,Day
A-2885,3,2018-05-29 19:00:00,2018-05-29 20:04:38.799587,27.038163,-80.939807,0.06,Tampa,FL,Rural Road,36.3,79.0,13.6,6.9,0.0,Fair,False,False,False,False,False,False,False,False,False,Night
A-2886,2,2018-07-19 07:15:00,2018-07-19 07:45:55.438176,32.661615,-83.198032,0.19,Atlanta,GA,Urban Road,6.2,37.0,12.3,11.1,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2887,3,2018-05-02 19:14:00,2018-05-02 19:48:48.326544,37.212048,-120.343812,0.01,San Diego,CA,Interstate,24.6,70.0,7.6,13.1,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Night
A-2888,3,2017-03-14 18:43:00,2017-03-14 19:30:53.199607,31.780557,-101.04079,0.44,Dallas,TX,Highway,44.8,66.0,13.0,8.3,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2889,3,2018-03-25 15:26:00,2018-03-25 16:36:14.662944,38.582459,-118.509055,0.08,San Diego,CA,Interstate,80.0,85.0,7.9,1.1,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-2890,2,2019-10-31 22:38:00,2019-10-31 23:16:45.102668,35.888415,-79.817362,0.09,Durham,NC,Highway,51.3,50.0,7.3,11.7,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Night
A-2891,2,2023-02-11 08:53:00,2023-02-11 09:25:36.924514,38.823053,-80.300326,0.39,Arlington,VA,Urban Road,80.0,59.0,10.4,13.8,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-2892,2,2020-02-26 14:32:00,2020-02-26 15:40:24.452598,35.301525,-118.880021,0.2,Sacramento,CA,Urban Road,74.8,57.0,7.1,9.2,0.0,Light Rain,False,False,False,False,False,False,False,False,True,Day
A-2893,2,2020-12-11 11:01:00,2020-12-11 13:21:07.133499,39.954035,-81.428146,0.09,Columbus,OH,Interstate,63.8,84.0,9.0,8.4,0.0,Cloudy,False,False,False,False,False,False,False,False,True,Day
A-2894,2,2022-06-01 07:35:00,2022-06-01 08:41:22.640012,30.528036,-100.32942,0.14,Dallas,TX,Interstate,46.9,78.0,11.6,0.6,0.0,Fog,False,False,False,False,False,False,False,False,False,Day
A-2895,3,2019-01-10 22:11:00,2019-01-10 22:34:04.549529,33.305334,-81.733995,0.2,Savannah,GA,Rural Road,75.7,59.0,10.1,8.1,0.0,Snow,True,False,False,False,False,False,False,False,False,Night
A-2896,2,2018-09-09 17:00:00,2018-09-09 17:36:58.106485,33.23125,-83.154631,0.23,Atlanta,GA,Highway,67.4,63.0,4.4,12.0,0.0,Light Rain,False,False,False,False,False,False,False,False,True,Day
A-2897,3,2016-04-01 19:46:00,2016-04-01 19:56:42.017013,43.472159,-75.744116,0.55,Buffalo,NY,Highway,66.5,66.0,7.7,11.9,0.0,Cloudy,False,False,False,False,False,False,False,False,True,Night
A-2898,2,2016-12-01 22:03:00,2016-12-02 00:24:39.212635,40.641873,-87.42615,0.1,Chicago,IL,Urban Road,35.4,70.0,13.6,12.9,0.0,Fair,False,False,False,False,False,False,False,False,True,Night
A-2899,3,2018-01-15 16:26:00,2018-01-15 17:06:33.393026,38.318389,-79.157522,0.11,Richmond,VA,Urban Road,23.2,39.0,4.5,15.1,0.0,Fair,False,False,False,True,False,False,False,False,True,Day
A-2900,3,2016-10-02 03:15:00,2016-10-02 04:01:23.435380,39.603824,-76.854699,0.18,Pittsburgh,PA,Highway,61.4,100.0,5.8,17.0,0.04,Heavy Rain,False,False,False,True,False,False,False,False,False,Night
A-2901,2,2018-05-10 20:19:00,2018-05-10 21:11:43.370621,32.879881,-81.428851,0.24,Savannah,GA,Interstate,56.1,67.0,7.4,15.7,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Night
A-2902,3,2019-10-08 20:27:00,2019-10-08 21:43:30.523493,41.753578,-81.32166,0.4,Columbus,OH,Urban Road,92.7,52.0,10.4,2.4,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Night
A-2903,2,2017-07-01 10:36:00,2017-07-01 11:19:47.044241,27.631314,-83.20224,0.47,Jacksonville,FL,Highway,44.5,89.0,10.1,12.8,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,True,Day
A-2904,3,2022-05-13 09:57:00,2022-05-13 10:24:14.357255,35.848132,-122.001916,0.03,Los Angeles,CA,Rural Road,67.3,65.0,6.1,15.5,0.0,Fair,False,False,False,False,False,False,False,False,True,Day
